Comment,Sentiment
"Understood. To me it would have been safer to keep the chain as is, but introduce the validation check explicitly, but if you think this is okay too, then I'll shut up.",Negative
Can the selection of the common part be moved one level higher until a Fintek chip comes along which is different? No idea if that is possible in Kconfig.,Neutral
"heuristics should check tvb_captured_length first to make sure there is enough data to run the heuristic, otherwise it might throw an exception just checking, and prevent subsequent heuristics from claiming the packet appropriately",Neutral
"I did not make comments on all of these before because it was the same comment every time. Unless there is a good documented reason, these should all be set to ignore.",Negative
"It feels wrong to be doing this sort of checking in this class, it is huge already.  I suspect that passing in the appropriate merge strategy via the factory would be cleaner.",Negative
"Either you don't need these brackets, or you need brackets above where you do:  if(icmp->type != ICMP_ECHO && icmp->type != ICMP_ECHOREPLY) {  Can you make the two consistent?",Negative
Please add the comment to say that new_filename will be ignored in the auto compaction mode.,Neutral
"Ah, good catch. I didn't see the enclosing call to the Title class there. I was assuming the output of $request->getVal( 'title', '' ); was being passed to $request->getVal( 'returnto', .. );  Seems some really nasty logic going on with re-using variables and type-casting to strings etc.",Neutral
"Hi Gregor,  Continuing on from the mandatory system fields, the below code will save the socialprofile data:      elseif ($field == 'socialprofile') {         // For new social profiles.         $classname = generate_artefact_class_name($field);         $profile = new $classname(0, array('owner' => $userid));         $profile->set('title',       $value['socialprofile_profileurl']);         $profile->set('description', $value['socialprofile_service']);         $profile->set('note',        $value['socialprofile_profiletype']);         $profile->commit();     }  Thanks, Ghada",Neutral
"In the latest patch, you switched from glib memory to wmem memory. So you do not want to call g_free but you still want to destroy the hash table itself, otherwise you are leaking memory. So switch to g_hash_table_new instead of g_hash_table_new_full and put back the call to g_hash_table_destroy.",Neutral
"If no version can be parsed ""0.0.0"" ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Â ""0.0.0"" is the result",Neutral
"The point is to use double quotation marks "" instead of single quotation marks ' for consistency within MediaWiki core and all extensions.",Neutral
Smart pointers are initialized to NULL already in there constructor.,Neutral
"But not how it's currently implemented. Instead the interwikimap should be consulted to see whether a interwiki link is local, and as soon as a non-local interwiki link is happening throwing this exception (but as InvalidTitle of course).  How is en:meatball:Foo an invalid link? I've added that to the link tests and it's fine. And en:meatball:en:Foo doesn't work as the meatball wiki appears to have no interwiki map.",Negative
Flow control keywords must be followed by a single space,Neutral
My idea was just to drop the parent class and move the methods down to the only inheriting class. But I can modify the __str__ in one shot.,Neutral
"Why not just adjust the check upstairs to  (m->total_size?:2048) > (microcode_end - (u32)c) then you won't need this check if you assume that cbfs is correct and if you don't cbfs check belongs to cbfs functions, not here.",Negative
"Add spaces inside parentheses throughout, i.e. (XYZ) -> ( XYZ )",Neutral
why? this makes no sense. you should have just amended it if you didn't want to wait for the roundtrip.,Negative
I would like to see http://review.coreboot.org/#/c/6041/ fixed up and then these headers fixed up either as a dependency for this or as a patch on immediately on top of this.  #include <superio/ite/common/ite.h>  #include <superio/ite/it8772f/it8772f.h>,Neutral
"For those tracking trunk, we cannot delete this migration.  Just need to make a new migration that migrates the data and then drops this table.",Neutral
"need to unify the translation of ÃƒÂ¢Ã¢â€šÂ¬Ã…â€œDetails"", to me ""ÃƒÂ¨Ã‚Â¯Ã‚Â¦ÃƒÂ§Ã‚Â»Ã¢â‚¬Â ÃƒÂ¨Ã‚Â®Ã‚Â¯ÃƒÂ¦Ã¯Â¿Â½Ã‚Â¯ÃƒÂ¢Ã¢â€šÂ¬Ã…â€œ sounds better.",Neutral
"Patch Set 2: (2 inline comments)  the split string constants make me sad, but i'm not sure upstream u-boot has signed onto that sanity yet like the linux kernel.",Negative
"I think you miss the (complicated) case of a conflmict between a move in a branch vs a uncontrolling in another branch => In which case there is a deletion compared to origin on one side, and a rename on the other side.",Negative
"Maybe this comment: // The old CSS resource has no support for many at-rules, like animations. There is no way for us to parse them using the old CSS parser, so we will just output them as a string to the GSS stylesheet and hope that the GSS parser is okay with the rule",Neutral
